event_name,date,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,elevation_m,river_discharge_m3s,flood_occurred
Indonesia_Surabaya_DryJul,2022-07-05,-7.25,112.75,6.1,29.8,25.5,94,11.1,10.0,3.54,10.0,,0
Philippines_Manila_DryFeb,2023-02-01,14.59,120.98,0.0,31.0,22.9,94,21.1,0.0,4.0,5.0,192.64,0
Philippines_Manila_DryFeb,2023-02-02,14.59,120.98,0.5,31.1,23.8,97,15.9,3.0,3.58,5.0,175.6,0
Philippines_Manila_DryFeb,2023-02-03,14.59,120.98,0.9,31.7,22.8,100,16.2,6.0,4.54,5.0,151.05,0
Philippines_Manila_DryFeb,2023-02-04,14.59,120.98,0.0,30.8,23.1,96,18.4,0.0,4.36,5.0,126.06,0
Philippines_Manila_DryFeb,2023-02-05,14.59,120.98,0.4,30.6,22.5,93,15.2,2.0,3.77,5.0,102.99,0
China_Beijing_DryDec,2022-12-01,39.91,116.4,0.0,-1.2,-8.1,23,19.6,0.0,1.51,47.0,5.01,0
China_Beijing_DryDec,2022-12-02,39.91,116.4,0.0,-2.3,-9.1,56,12.7,0.0,0.83,47.0,4.81,0
China_Beijing_DryDec,2022-12-03,39.91,116.4,0.0,1.7,-7.8,57,24.1,0.0,1.8,47.0,4.81,0
China_Beijing_DryDec,2022-12-04,39.91,116.4,0.0,0.2,-7.7,41,16.6,0.0,1.29,47.0,4.79,0
China_Beijing_DryDec,2022-12-05,39.91,116.4,0.0,3.4,-7.1,38,16.6,0.0,1.41,47.0,4.79,0
China_Xinjiang_DryJun,2022-06-01,43.8,87.61,5.7,20.8,13.8,84,21.9,7.0,2.77,866.0,0.03,0
China_Xinjiang_DryJun,2022-06-02,43.8,87.61,8.8,22.5,13.3,81,25.6,5.0,4.4,866.0,0.03,0
China_Xinjiang_DryJun,2022-06-03,43.8,87.61,0.0,23.2,11.6,72,18.3,0.0,5.52,866.0,0.0,0
China_Xinjiang_DryJun,2022-06-04,43.8,87.61,0.7,24.9,12.6,70,26.9,3.0,5.08,866.0,0.03,0
China_Xinjiang_DryJun,2022-06-05,43.8,87.61,0.1,25.2,12.0,85,13.4,1.0,5.21,866.0,0.0,0
Japan_Tokyo_DryJan,2023-01-01,35.69,139.69,0.0,10.8,-2.2,91,19.1,0.0,1.4,43.0,0.24,0
Japan_Tokyo_DryJan,2023-01-02,35.69,139.69,0.0,8.9,1.1,74,24.5,0.0,1.76,43.0,0.24,0
Japan_Tokyo_DryJan,2023-01-03,35.69,139.69,0.0,8.9,-1.1,70,22.7,0.0,1.83,43.0,0.23,0
Japan_Tokyo_DryJan,2023-01-04,35.69,139.69,0.0,8.6,0.3,70,23.4,0.0,1.75,43.0,0.23,0
Japan_Tokyo_DryJan,2023-01-05,35.69,139.69,0.0,9.3,0.2,67,26.0,0.0,2.16,43.0,0.23,0
SouthKorea_Seoul_DryDec,2022-12-01,37.57,126.98,0.0,-3.5,-9.1,66,11.3,0.0,0.84,37.0,1.44,0
SouthKorea_Seoul_DryDec,2022-12-02,37.57,126.98,0.0,-0.4,-8.1,68,13.0,0.0,1.02,37.0,1.11,0
SouthKorea_Seoul_DryDec,2022-12-03,37.57,126.98,2.4,6.7,-2.3,88,18.3,5.0,1.18,37.0,0.98,0
SouthKorea_Seoul_DryDec,2022-12-04,37.57,126.98,0.0,-2.0,-7.1,51,18.4,0.0,1.34,37.0,0.91,0
SouthKorea_Seoul_DryDec,2022-12-05,37.57,126.98,0.0,-0.2,-7.2,64,12.6,0.0,1.15,37.0,0.86,0
Iran_Tehran_DryAug,2022-08-01,35.69,51.42,0.0,36.0,23.5,52,18.1,0.0,7.17,1166.0,1.2,0
Iran_Tehran_DryAug,2022-08-02,35.69,51.42,0.0,37.3,24.8,38,13.5,0.0,7.54,1166.0,0.53,0
Iran_Tehran_DryAug,2022-08-03,35.69,51.42,0.0,38.3,26.0,30,14.0,0.0,7.53,1166.0,0.26,0
Iran_Tehran_DryAug,2022-08-04,35.69,51.42,0.0,39.2,26.9,26,13.0,0.0,8.51,1166.0,0.16,0
Iran_Tehran_DryAug,2022-08-05,35.69,51.42,0.0,37.1,26.6,30,12.6,0.0,7.42,1166.0,0.09,0
UAE_Dubai_DryJun,2022-06-01,25.2,55.27,0.0,41.8,24.9,88,30.8,0.0,9.34,0.0,2.85,0
UAE_Dubai_DryJun,2022-06-02,25.2,55.27,0.0,38.8,28.0,64,24.5,0.0,8.16,0.0,2.97,0
UAE_Dubai_DryJun,2022-06-03,25.2,55.27,0.0,39.3,25.4,81,26.2,0.0,7.71,0.0,2.97,0
UAE_Dubai_DryJun,2022-06-04,25.2,55.27,0.0,39.5,23.6,77,26.7,0.0,7.47,0.0,2.97,0
UAE_Dubai_DryJun,2022-06-05,25.2,55.27,0.0,40.8,24.1,85,25.5,0.0,7.74,0.0,2.97,0
Iraq_Baghdad_DryJul,2023-07-01,33.32,44.4,0.0,42.8,30.3,31,25.2,0.0,12.13,36.0,0.08,0
Iraq_Baghdad_DryJul,2023-07-02,33.32,44.4,0.0,43.0,28.9,30,30.1,0.0,12.87,36.0,0.08,0
Iraq_Baghdad_DryJul,2023-07-03,33.32,44.4,0.0,42.3,29.2,25,31.9,0.0,12.95,36.0,0.08,0
Iraq_Baghdad_DryJul,2023-07-04,33.32,44.4,0.0,44.7,28.8,35,25.5,0.0,12.7,36.0,0.08,0
Iraq_Baghdad_DryJul,2023-07-05,33.32,44.4,0.0,45.2,30.4,31,28.0,0.0,13.53,36.0,0.08,0
Jordan_Amman_DryAug,2022-08-01,31.96,35.95,0.0,32.0,18.5,65,21.7,0.0,7.75,784.0,3.36,0
Jordan_Amman_DryAug,2022-08-02,31.96,35.95,0.0,33.2,21.3,54,20.0,0.0,8.18,784.0,3.38,0
Jordan_Amman_DryAug,2022-08-03,31.96,35.95,0.0,35.8,21.5,60,17.8,0.0,8.07,784.0,3.38,0
Jordan_Amman_DryAug,2022-08-04,31.96,35.95,0.0,38.3,23.2,51,19.1,0.0,8.2,784.0,3.38,0
Jordan_Amman_DryAug,2022-08-05,31.96,35.95,0.0,37.4,24.9,54,23.4,0.0,9.1,784.0,3.38,0
Kenya_Nairobi_DryJul,2022-07-01,-1.29,36.82,0.1,19.5,10.6,91,9.2,1.0,2.4,1668.0,0.02,0
Kenya_Nairobi_DryJul,2022-07-02,-1.29,36.82,0.0,24.0,11.9,90,10.3,0.0,3.99,1668.0,0.02,0
Kenya_Nairobi_DryJul,2022-07-03,-1.29,36.82,0.0,24.0,10.2,92,13.7,0.0,3.64,1668.0,0.02,0
Kenya_Nairobi_DryJul,2022-07-04,-1.29,36.82,0.0,23.0,8.9,81,13.3,0.0,4.36,1668.0,0.02,0
Kenya_Nairobi_DryJul,2022-07-05,-1.29,36.82,0.0,21.4,10.6,94,12.4,0.0,2.58,1668.0,0.02,0
Egypt_Cairo_DryJun,2022-06-01,30.04,31.23,0.0,34.2,19.7,89,17.3,0.0,7.47,14.0,0.16,0
Egypt_Cairo_DryJun,2022-06-02,30.04,31.23,0.0,34.3,18.9,91,15.1,0.0,7.39,14.0,0.16,0
Egypt_Cairo_DryJun,2022-06-03,30.04,31.23,0.0,35.7,18.9,95,14.8,0.0,7.17,14.0,0.16,0
Egypt_Cairo_DryJun,2022-06-04,30.04,31.23,0.0,37.7,21.9,82,18.5,0.0,7.94,14.0,0.16,0
Egypt_Cairo_DryJun,2022-06-05,30.04,31.23,0.0,37.4,21.8,87,15.0,0.0,7.72,14.0,0.16,0
Libya_Tripoli_DryAug,2022-08-01,32.9,13.18,0.0,31.5,24.1,97,14.2,0.0,5.57,0.0,,0
Libya_Tripoli_DryAug,2022-08-02,32.9,13.18,0.0,31.7,23.9,94,15.5,0.0,5.76,0.0,,0
Libya_Tripoli_DryAug,2022-08-03,32.9,13.18,0.0,31.0,24.0,92,23.1,0.0,6.12,0.0,,0
Libya_Tripoli_DryAug,2022-08-04,32.9,13.18,0.0,31.5,25.4,87,26.0,0.0,6.25,0.0,,0
Libya_Tripoli_DryAug,2022-08-05,32.9,13.18,0.0,32.2,24.6,82,22.4,0.0,6.46,0.0,,0
Morocco_Rabat_DryJul,2023-07-01,34.02,-6.83,0.0,26.4,19.2,98,15.5,0.0,5.19,26.0,0.41,0
Morocco_Rabat_DryJul,2023-07-02,34.02,-6.83,0.0,27.6,21.9,93,16.5,0.0,5.26,26.0,0.42,0
Morocco_Rabat_DryJul,2023-07-03,34.02,-6.83,0.0,27.4,22.2,92,17.0,0.0,5.17,26.0,0.42,0
Morocco_Rabat_DryJul,2023-07-04,34.02,-6.83,0.0,27.4,21.5,96,15.3,0.0,5.13,26.0,0.42,0
Morocco_Rabat_DryJul,2023-07-05,34.02,-6.83,0.0,28.3,21.2,99,16.4,0.0,5.23,26.0,0.42,0
Tanzania_Dodoma_DryJun,2022-06-01,-6.17,35.73,1.3,26.8,15.9,95,25.9,5.0,4.8,1131.0,0.0,0
Tanzania_Dodoma_DryJun,2022-06-02,-6.17,35.73,0.0,26.9,16.2,80,26.2,0.0,5.07,1131.0,0.0,0
Tanzania_Dodoma_DryJun,2022-06-03,-6.17,35.73,0.0,27.5,15.2,70,27.0,0.0,5.52,1131.0,0.0,0
Tanzania_Dodoma_DryJun,2022-06-04,-6.17,35.73,0.0,27.0,14.6,65,25.6,0.0,6.23,1131.0,0.0,0
Tanzania_Dodoma_DryJun,2022-06-05,-6.17,35.73,0.0,28.0,15.5,66,24.4,0.0,5.51,1131.0,0.0,0
Botswana_Gaborone_DryJul,2022-07-01,-24.65,25.91,0.0,18.6,6.2,94,13.0,0.0,2.65,1002.0,1.05,0
Botswana_Gaborone_DryJul,2022-07-02,-24.65,25.91,0.0,19.9,5.4,90,10.7,0.0,2.63,1002.0,0.8,0
Botswana_Gaborone_DryJul,2022-07-03,-24.65,25.91,0.0,21.0,7.7,87,10.2,0.0,2.61,1002.0,0.63,0
Botswana_Gaborone_DryJul,2022-07-04,-24.65,25.91,0.0,21.6,7.4,87,13.0,0.0,2.82,1002.0,0.5,0
Botswana_Gaborone_DryJul,2022-07-05,-24.65,25.91,0.0,22.8,9.1,75,10.9,0.0,2.98,1002.0,0.41,0
Namibia_Windhoek_DryJun,2022-06-01,-22.56,17.08,0.0,19.5,6.1,29,24.9,0.0,5.37,1651.0,0.0,0
Namibia_Windhoek_DryJun,2022-06-02,-22.56,17.08,0.0,20.0,7.3,34,24.0,0.0,5.02,1651.0,0.0,0
Namibia_Windhoek_DryJun,2022-06-03,-22.56,17.08,0.0,19.5,5.4,45,18.6,0.0,4.24,1651.0,0.0,0
Namibia_Windhoek_DryJun,2022-06-04,-22.56,17.08,0.0,19.9,4.8,65,17.9,0.0,3.86,1651.0,0.0,0
Namibia_Windhoek_DryJun,2022-06-05,-22.56,17.08,0.0,20.4,6.2,60,25.3,0.0,4.08,1651.0,0.0,0
UK_London_DryAug,2022-08-01,51.51,-0.12,0.0,25.3,17.0,84,16.7,0.0,3.37,31.0,9.47,0
UK_London_DryAug,2022-08-02,51.51,-0.12,0.2,25.4,17.5,93,25.6,1.0,3.38,31.0,9.12,0
UK_London_DryAug,2022-08-03,51.51,-0.12,0.0,27.0,17.1,96,24.7,0.0,3.88,31.0,8.93,0
UK_London_DryAug,2022-08-04,51.51,-0.12,0.0,24.2,16.8,79,17.7,0.0,4.47,31.0,8.57,0
UK_London_DryAug,2022-08-05,51.51,-0.12,0.0,21.8,13.8,64,18.4,0.0,4.96,31.0,8.23,0
France_Paris_DryJul,2023-07-01,48.86,2.35,2.8,22.6,16.7,92,26.5,8.0,3.66,50.0,1.4,0
France_Paris_DryJul,2023-07-02,48.86,2.35,0.0,23.2,13.8,85,21.6,0.0,5.07,50.0,1.34,0
France_Paris_DryJul,2023-07-03,48.86,2.35,0.3,24.6,14.4,84,21.4,2.0,4.98,50.0,1.33,0
France_Paris_DryJul,2023-07-04,48.86,2.35,6.3,22.3,12.4,90,23.8,7.0,3.3,50.0,1.92,0
France_Paris_DryJul,2023-07-05,48.86,2.35,0.7,21.2,11.6,87,27.2,6.0,4.29,50.0,1.5,0
Germany_Munich_DryAug,2022-08-01,48.14,11.58,2.8,27.5,17.7,91,17.8,2.0,5.22,524.0,2.77,0
Germany_Munich_DryAug,2022-08-02,48.14,11.58,1.8,27.2,15.6,94,16.4,5.0,4.64,524.0,3.58,0
Germany_Munich_DryAug,2022-08-03,48.14,11.58,0.0,30.9,14.2,95,9.7,0.0,5.68,524.0,2.95,0
Germany_Munich_DryAug,2022-08-04,48.14,11.58,0.0,33.5,16.0,90,11.5,0.0,5.89,524.0,2.6,0
Germany_Munich_DryAug,2022-08-05,48.14,11.58,1.7,31.0,19.5,79,16.6,2.0,5.52,524.0,2.39,0
Spain_Madrid_DryJul,2023-07-01,40.42,-3.7,0.0,32.5,17.4,57,20.0,0.0,7.3,667.0,1.53,0
Spain_Madrid_DryJul,2023-07-02,40.42,-3.7,0.3,35.0,20.5,61,30.3,1.0,7.1,667.0,1.52,0
Spain_Madrid_DryJul,2023-07-03,40.42,-3.7,0.0,35.4,20.8,67,27.5,0.0,8.27,667.0,1.52,0
Spain_Madrid_DryJul,2023-07-04,40.42,-3.7,0.0,34.2,20.9,77,15.8,0.0,7.82,667.0,1.52,0
Spain_Madrid_DryJul,2023-07-05,40.42,-3.7,0.1,33.1,18.4,59,16.6,1.0,7.66,667.0,1.52,0
Italy_Rome_DryAug,2022-08-01,41.9,12.48,0.0,34.3,22.3,72,22.2,0.0,6.72,29.0,25.67,0
Italy_Rome_DryAug,2022-08-02,41.9,12.48,0.0,35.4,22.3,80,18.7,0.0,5.73,29.0,25.18,0
Italy_Rome_DryAug,2022-08-03,41.9,12.48,0.0,35.5,22.5,77,20.0,0.0,6.62,29.0,24.29,0
Italy_Rome_DryAug,2022-08-04,41.9,12.48,0.1,35.7,23.3,93,19.1,1.0,6.0,29.0,23.38,0
Italy_Rome_DryAug,2022-08-05,41.9,12.48,0.0,34.8,23.2,95,18.0,0.0,5.93,29.0,22.55,0
Greece_Athens_DryJul,2023-07-01,37.97,23.73,0.0,30.4,22.2,79,17.9,0.0,5.81,87.0,1.75,0
Greece_Athens_DryJul,2023-07-02,37.97,23.73,0.0,31.4,23.4,86,15.5,0.0,5.92,87.0,1.74,0
Greece_Athens_DryJul,2023-07-03,37.97,23.73,0.6,32.4,23.2,80,10.4,5.0,5.69,87.0,1.74,0
Greece_Athens_DryJul,2023-07-04,37.97,23.73,0.8,31.8,22.4,83,8.3,4.0,5.85,87.0,1.74,0
Greece_Athens_DryJul,2023-07-05,37.97,23.73,0.2,34.7,22.6,78,13.8,1.0,6.04,87.0,1.74,0
Turkey_Ankara_DryAug,2022-08-01,39.92,32.85,0.0,33.4,19.9,78,23.2,0.0,6.51,876.0,0.02,0
Turkey_Ankara_DryAug,2022-08-02,39.92,32.85,0.0,32.4,19.5,80,21.6,0.0,6.6,876.0,0.02,0
Turkey_Ankara_DryAug,2022-08-03,39.92,32.85,0.0,32.5,18.6,74,19.9,0.0,6.51,876.0,0.02,0
Turkey_Ankara_DryAug,2022-08-04,39.92,32.85,0.0,34.0,20.4,75,19.6,0.0,6.63,876.0,0.02,0
Turkey_Ankara_DryAug,2022-08-05,39.92,32.85,0.0,33.9,22.1,67,23.2,0.0,6.75,876.0,0.0,0
USA_Arizona_DryJun,2022-06-01,33.45,-112.07,0.0,37.5,21.8,21,17.0,0.0,9.02,335.0,0.81,0
USA_Arizona_DryJun,2022-06-02,33.45,-112.07,0.0,39.2,22.9,20,18.9,0.0,8.48,335.0,0.85,0
USA_Arizona_DryJun,2022-06-03,33.45,-112.07,0.0,39.0,23.0,26,20.1,0.0,9.86,335.0,0.85,0
USA_Arizona_DryJun,2022-06-04,33.45,-112.07,0.0,38.2,22.4,23,15.5,0.0,8.9,335.0,0.85,0
USA_Arizona_DryJun,2022-06-05,33.45,-112.07,0.0,38.6,24.4,32,19.7,0.0,9.06,335.0,0.85,0
USA_Nevada_DryJul,2023-07-01,36.17,-115.14,0.0,41.6,26.8,19,16.2,0.0,8.02,615.0,14.24,0
USA_Nevada_DryJul,2023-07-02,36.17,-115.14,0.0,44.4,27.5,18,10.8,0.0,8.05,615.0,14.6,0
USA_Nevada_DryJul,2023-07-03,36.17,-115.14,0.0,45.0,27.6,17,33.7,0.0,11.37,615.0,14.6,0
USA_Nevada_DryJul,2023-07-04,36.17,-115.14,0.0,39.9,27.4,18,32.4,0.0,12.45,615.0,14.6,0
USA_Nevada_DryJul,2023-07-05,36.17,-115.14,0.0,41.0,24.4,22,22.6,0.0,8.68,615.0,14.6,0
Mexico_Chihuahua_DryJun,2022-06-01,28.64,-106.08,0.0,35.2,22.0,28,23.5,0.0,8.47,1417.0,0.0,0
Mexico_Chihuahua_DryJun,2022-06-02,28.64,-106.08,3.1,34.0,20.2,66,24.2,3.0,6.64,1417.0,0.0,0
Mexico_Chihuahua_DryJun,2022-06-03,28.64,-106.08,3.2,31.6,17.5,84,25.9,1.0,6.11,1417.0,0.06,0
Mexico_Chihuahua_DryJun,2022-06-04,28.64,-106.08,0.0,31.5,18.2,68,18.4,0.0,6.82,1417.0,0.03,0
Mexico_Chihuahua_DryJun,2022-06-05,28.64,-106.08,0.0,36.2,19.1,57,28.5,0.0,9.09,1417.0,0.03,0
Chile_Atacama_DryJun,2022-06-01,-24.5,-69.25,0.0,9.2,-3.2,56,20.3,0.0,2.82,2652.0,0.0,0
Chile_Atacama_DryJun,2022-06-02,-24.5,-69.25,0.0,13.4,-1.4,53,18.4,0.0,3.47,2652.0,0.0,0
Chile_Atacama_DryJun,2022-06-03,-24.5,-69.25,0.0,14.7,2.3,52,17.7,0.0,3.53,2652.0,0.0,0
Chile_Atacama_DryJun,2022-06-04,-24.5,-69.25,0.0,15.0,5.3,72,21.5,0.0,2.86,2652.0,0.0,0
Chile_Atacama_DryJun,2022-06-05,-24.5,-69.25,3.7,11.6,2.7,73,21.6,8.0,2.21,2652.0,0.0,0
Peru_Lima_DryJul,2023-07-01,-12.05,-77.04,0.0,20.8,15.8,91,21.1,0.0,3.02,148.0,37.37,0
Peru_Lima_DryJul,2023-07-02,-12.05,-77.04,0.0,21.2,16.5,90,20.6,0.0,3.21,148.0,36.93,0
Peru_Lima_DryJul,2023-07-03,-12.05,-77.04,0.0,22.0,17.1,84,22.9,0.0,3.41,148.0,36.5,0
Peru_Lima_DryJul,2023-07-04,-12.05,-77.04,0.0,21.7,17.2,86,28.7,0.0,3.3,148.0,36.15,0
Peru_Lima_DryJul,2023-07-05,-12.05,-77.04,0.0,21.5,16.0,95,26.0,0.0,3.08,148.0,35.9,0
Argentina_Mendoza_DryJul,2022-07-01,-32.89,-68.83,4.8,12.1,2.5,82,25.2,6.0,1.7,744.0,2.28,0
Argentina_Mendoza_DryJul,2022-07-02,-32.89,-68.83,0.0,11.2,3.0,71,12.3,0.0,1.78,744.0,1.61,0
Argentina_Mendoza_DryJul,2022-07-03,-32.89,-68.83,0.0,11.8,6.8,49,7.9,0.0,1.24,744.0,1.25,0
Argentina_Mendoza_DryJul,2022-07-04,-32.89,-68.83,0.0,13.9,4.2,63,17.7,0.0,1.98,744.0,1.09,0
Argentina_Mendoza_DryJul,2022-07-05,-32.89,-68.83,0.0,10.9,6.2,68,10.5,0.0,1.76,744.0,1.01,0
Australia_Alice_DryJun,2022-06-01,-23.7,133.88,9.5,16.5,9.6,88,21.2,15.0,1.24,581.0,0.0,0
Australia_Alice_DryJun,2022-06-02,-23.7,133.88,10.3,20.4,12.4,94,21.7,10.0,1.8,581.0,0.0,0
Australia_Alice_DryJun,2022-06-03,-23.7,133.88,0.1,17.4,9.1,96,20.0,1.0,1.9,581.0,0.0,0
Australia_Alice_DryJun,2022-06-04,-23.7,133.88,0.0,18.0,6.2,94,13.7,0.0,2.56,581.0,0.0,0
Australia_Alice_DryJun,2022-06-05,-23.7,133.88,0.0,19.9,9.9,90,16.4,0.0,2.72,581.0,0.0,0
Australia_Perth_DryJan,2023-01-01,-31.95,115.86,0.0,26.0,16.6,75,37.6,0.0,6.67,16.0,0.37,0
Australia_Perth_DryJan,2023-01-02,-31.95,115.86,0.0,32.0,16.2,65,23.5,0.0,9.01,16.0,0.37,0
Australia_Perth_DryJan,2023-01-03,-31.95,115.86,0.0,34.8,17.6,63,25.6,0.0,9.61,16.0,0.37,0
Australia_Perth_DryJan,2023-01-04,-31.95,115.86,0.0,35.8,18.6,62,24.1,0.0,9.53,16.0,0.36,0
Australia_Perth_DryJan,2023-01-05,-31.95,115.86,0.0,36.9,22.5,44,33.9,0.0,10.62,16.0,0.36,0
Russia_Novosibirsk_DryFeb,2023-02-01,55.01,82.93,0.0,-15.0,-23.1,90,12.1,0.0,0.16,111.0,0.31,0
Russia_Novosibirsk_DryFeb,2023-02-02,55.01,82.93,0.0,-18.0,-26.5,83,12.2,0.0,0.15,111.0,0.33,0
Russia_Novosibirsk_DryFeb,2023-02-03,55.01,82.93,0.0,-15.2,-21.7,87,11.4,0.0,0.17,111.0,0.33,0
Russia_Novosibirsk_DryFeb,2023-02-04,55.01,82.93,0.0,-12.4,-22.8,87,12.1,0.0,0.18,111.0,0.33,0
Russia_Novosibirsk_DryFeb,2023-02-05,55.01,82.93,0.0,-11.9,-20.7,90,10.3,0.0,0.18,111.0,0.33,0
Kazakhstan_Astana_DryJan,2023-01-01,51.18,71.45,0.0,-8.6,-13.5,89,20.1,0.0,0.17,360.0,0.44,0
Kazakhstan_Astana_DryJan,2023-01-02,51.18,71.45,0.4,-4.3,-11.2,91,21.0,3.0,0.21,360.0,0.44,0
Kazakhstan_Astana_DryJan,2023-01-03,51.18,71.45,4.5,0.3,-4.6,91,33.9,16.0,0.28,360.0,0.44,0
Kazakhstan_Astana_DryJan,2023-01-04,51.18,71.45,5.2,-1.7,-7.1,90,35.2,16.0,0.32,360.0,0.44,0
Kazakhstan_Astana_DryJan,2023-01-05,51.18,71.45,3.0,0.4,-0.6,98,32.7,12.0,0.21,360.0,0.44,0
Mongolia_Ulaanbaatar_DryJan,2023-01-01,47.91,106.92,0.0,-18.7,-22.5,89,7.4,0.0,0.18,1290.0,0.0,0
Mongolia_Ulaanbaatar_DryJan,2023-01-02,47.91,106.92,0.0,-15.0,-29.2,87,10.9,0.0,0.22,1290.0,0.0,0
Mongolia_Ulaanbaatar_DryJan,2023-01-03,47.91,106.92,0.0,-17.5,-23.3,86,9.1,0.0,0.19,1290.0,0.0,0
Mongolia_Ulaanbaatar_DryJan,2023-01-04,47.91,106.92,0.0,-12.9,-27.6,88,10.5,0.0,0.28,1290.0,0.0,0
Mongolia_Ulaanbaatar_DryJan,2023-01-05,47.91,106.92,0.1,-10.1,-24.0,85,9.4,1.0,0.29,1290.0,0.0,0
SAFE_18.57_73.77_2026-05-15,2026-05-15,18.574,73.768,0.2,36.0,24.9,80,17.7,2.0,6.98,578.0,2.37,0
SAFE_18.57_73.77_2026-05-16,2026-05-16,18.574,73.768,0.0,37.7,23.5,89,18.1,0.0,6.58,578.0,2.34,0
SAFE_18.57_73.77_2026-05-17,2026-05-17,18.574,73.768,0.2,38.1,24.6,90,16.1,2.0,6.68,578.0,2.31,0
SAFE_18.57_73.77_2026-05-18,2026-05-18,18.574,73.768,0.0,39.9,22.6,88,20.0,0.0,6.79,578.0,2.28,0
SAFE_18.57_73.77_2026-05-19,2026-05-19,18.574,73.768,0.5,35.9,24.1,85,15.8,4.0,6.52,578.0,2.28,0
SAFE_18.57_73.77_2026-05-20,2026-05-20,18.574,73.768,2.8,35.2,23.5,89,15.6,3.0,5.9,578.0,2.31,0
SAFE_18.57_73.77_2026-05-21,2026-05-21,18.574,73.768,0.7,37.2,24.0,88,17.6,2.0,6.31,578.0,2.5,0
SAFE_18.57_73.77_2026-05-22,2026-05-22,18.574,73.768,9.5,36.2,25.3,85,17.6,7.0,4.91,578.0,2.75,0
SAFE_18.60_73.74_2026-05-15,2026-05-15,18.597,73.738,0.2,36.0,24.9,80,17.7,2.0,6.98,577.0,1.0,0
SAFE_18.60_73.74_2026-05-16,2026-05-16,18.597,73.738,0.0,37.7,23.5,89,18.1,0.0,6.58,577.0,1.0,0
SAFE_18.60_73.74_2026-05-17,2026-05-17,18.597,73.738,0.2,38.1,24.6,90,16.1,2.0,6.68,577.0,0.97,0
SAFE_18.60_73.74_2026-05-18,2026-05-18,18.597,73.738,0.0,39.9,22.6,88,20.0,0.0,6.79,577.0,0.97,0
SAFE_18.60_73.74_2026-05-19,2026-05-19,18.597,73.738,0.5,35.9,24.1,85,15.8,4.0,6.52,577.0,0.97,0
SAFE_18.60_73.74_2026-05-20,2026-05-20,18.597,73.738,2.8,35.2,23.5,89,15.6,3.0,5.9,577.0,0.97,0
SAFE_18.60_73.74_2026-05-21,2026-05-21,18.597,73.738,0.7,37.2,24.0,88,17.6,2.0,6.31,577.0,1.0,0
SAFE_18.60_73.74_2026-05-22,2026-05-22,18.597,73.738,9.5,36.2,25.3,85,17.6,7.0,4.91,577.0,1.19,0
SAFE_26.91_75.79_2026-05-15,2026-05-15,26.912,75.787,0.3,38.8,26.5,58,16.2,2.0,7.54,431.0,0.91,0
SAFE_26.91_75.79_2026-05-16,2026-05-16,26.912,75.787,0.0,40.2,27.9,42,13.4,0.0,7.53,431.0,0.91,0
SAFE_26.91_75.79_2026-05-17,2026-05-17,26.912,75.787,0.0,41.7,28.8,41,17.3,0.0,8.27,431.0,0.91,0
SAFE_26.91_75.79_2026-05-18,2026-05-18,26.912,75.787,0.0,42.6,30.8,33,16.4,0.0,9.47,431.0,0.91,0
SAFE_26.91_75.79_2026-05-19,2026-05-19,26.912,75.787,0.0,42.7,31.6,23,16.3,0.0,9.11,431.0,0.91,0
SAFE_26.91_75.79_2026-05-20,2026-05-20,26.912,75.787,0.0,40.9,31.5,32,14.6,0.0,9.31,431.0,0.91,0
SAFE_26.91_75.79_2026-05-21,2026-05-21,26.912,75.787,0.0,40.7,31.6,30,18.2,0.0,10.17,431.0,0.91,0
SAFE_26.91_75.79_2026-05-22,2026-05-22,26.912,75.787,0.0,40.5,31.0,29,17.6,0.0,9.78,431.0,0.91,0
SAFE_23.03_72.58_2026-05-15,2026-05-15,23.033,72.585,0.0,40.0,28.0,77,13.6,0.0,7.85,52.0,1.4,0
SAFE_23.03_72.58_2026-05-16,2026-05-16,23.033,72.585,0.0,41.0,28.8,74,10.7,0.0,7.8,52.0,1.44,0
SAFE_23.03_72.58_2026-05-17,2026-05-17,23.033,72.585,0.0,42.0,30.2,63,12.5,0.0,8.2,52.0,1.4,0
SAFE_23.03_72.58_2026-05-18,2026-05-18,23.033,72.585,0.0,43.0,31.2,38,14.7,0.0,9.53,52.0,1.4,0
SAFE_23.03_72.58_2026-05-19,2026-05-19,23.033,72.585,0.0,42.2,29.0,58,13.8,0.0,8.62,52.0,1.4,0
SAFE_23.03_72.58_2026-05-20,2026-05-20,23.033,72.585,0.0,42.1,28.6,70,14.6,0.0,7.85,52.0,1.4,0
SAFE_23.03_72.58_2026-05-21,2026-05-21,23.033,72.585,0.0,41.0,28.9,70,12.1,0.0,7.54,52.0,1.44,0
SAFE_23.03_72.58_2026-05-22,2026-05-22,23.033,72.585,0.0,41.8,29.5,62,14.5,0.0,7.91,52.0,1.4,0
SAFE_23.26_77.41_2026-05-15,2026-05-15,23.259,77.412,0.0,41.0,30.8,29,17.4,0.0,9.25,497.0,0.31,0
SAFE_23.26_77.41_2026-05-16,2026-05-16,23.259,77.412,0.0,41.4,29.9,28,18.1,0.0,9.55,497.0,0.31,0
SAFE_23.26_77.41_2026-05-17,2026-05-17,23.259,77.412,0.0,41.9,30.0,35,15.3,0.0,8.74,497.0,0.31,0
